job_id,backend,current_time,queue_position,status,finish_time,output
5edf93f81e236100126a8e3f,ibmq_vigo,15:11:29.999215,,JobStatus.CANCELLED,,
5edf98acc872b500124de7a2,ibmq_vigo,15:11:57.126466,,JobStatus.VALIDATING,,
5edf8f4c86d5bb0014ec6323,ibmq_vigo,15:12:38.403952,,JobStatus.CANCELLED,,
5edf93f81e236100126a8e3f,ibmq_vigo,15:12:38.979879,,JobStatus.CANCELLED,,
5edf98acc872b500124de7a2,ibmq_vigo,15:12:54.984023,,JobStatus.CANCELLED,,
5edf8f4c86d5bb0014ec6323,ibmq_vigo,15:13:57.863449,,JobStatus.CANCELLED,,
5edf93f81e236100126a8e3f,ibmq_vigo,15:13:58.371471,,JobStatus.CANCELLED,,
5edf98acc872b500124de7a2,ibmq_vigo,15:14:06.258226,,JobStatus.CANCELLED,,
5edf8f4c86d5bb0014ec6323,ibmq_vigo,15:15:05.030991,,JobStatus.CANCELLED,,
5edf93f81e236100126a8e3f,ibmq_vigo,15:15:05.506391,,JobStatus.CANCELLED,,
5edf98acc872b500124de7a2,ibmq_vigo,15:15:10.678133,,JobStatus.CANCELLED,,
5edf8f4c86d5bb0014ec6323,ibmq_vigo,15:16:12.514771,,JobStatus.CANCELLED,,
5edf93f81e236100126a8e3f,ibmq_vigo,15:16:13.333066,,JobStatus.CANCELLED,,
5edf98acc872b500124de7a2,ibmq_vigo,15:16:17.328785,,JobStatus.CANCELLED,,
5edf8f4c86d5bb0014ec6323,ibmq_vigo,15:17:09.350087,,JobStatus.CANCELLED,,
5edf93f81e236100126a8e3f,ibmq_vigo,15:17:10.154590,,JobStatus.CANCELLED,,
5edf98acc872b500124de7a2,ibmq_vigo,15:17:14.678495,,JobStatus.CANCELLED,,
5edf8f4c86d5bb0014ec6323,ibmq_vigo,15:18:15.270810,,JobStatus.CANCELLED,,
5edf93f81e236100126a8e3f,ibmq_vigo,15:18:15.805477,,JobStatus.CANCELLED,,
5edf98acc872b500124de7a2,ibmq_vigo,15:18:19.890074,,JobStatus.CANCELLED,,
5edf8f4c86d5bb0014ec6323,ibmq_vigo,15:19:17.793007,,JobStatus.CANCELLED,,
5edf93f81e236100126a8e3f,ibmq_vigo,15:19:18.368930,,JobStatus.CANCELLED,,
5edf98acc872b500124de7a2,ibmq_vigo,15:19:20.720601,,JobStatus.CANCELLED,,
5edf8f4c86d5bb0014ec6323,ibmq_vigo,15:20:15.617811,,JobStatus.CANCELLED,,
5edf93f81e236100126a8e3f,ibmq_vigo,15:20:16.429298,,JobStatus.CANCELLED,,
5edf98acc872b500124de7a2,ibmq_vigo,15:20:19.396916,,JobStatus.CANCELLED,,
5edf8f4c86d5bb0014ec6323,ibmq_vigo,15:21:20.221025,,JobStatus.CANCELLED,,
5edf93f81e236100126a8e3f,ibmq_vigo,15:21:21.037361,,JobStatus.CANCELLED,,
5edf98acc872b500124de7a2,ibmq_vigo,15:21:23.805722,,JobStatus.CANCELLED,,
5edf8f4c86d5bb0014ec6323,ibmq_vigo,15:22:26.680808,,JobStatus.CANCELLED,,
5edf93f81e236100126a8e3f,ibmq_vigo,15:22:27.350634,,JobStatus.CANCELLED,,
5edf98acc872b500124de7a2,ibmq_vigo,15:22:28.225598,,JobStatus.CANCELLED,,
5edf8f4c86d5bb0014ec6323,ibmq_vigo,15:23:32.109077,,JobStatus.CANCELLED,,
5edf93f81e236100126a8e3f,ibmq_vigo,15:23:32.625206,,JobStatus.CANCELLED,,
5edf98acc872b500124de7a2,ibmq_vigo,15:23:33.400588,,JobStatus.CANCELLED,,
