job_id,backend,current_time,queue_position,status,finish_time,output
5edf7df2f5c34c0013850e9b,ibmqx2,,,JobStatus.DONE,"{'CREATING': datetime.datetime(2020, 6, 9, 13, 17, 54, 846000, tzinfo=tzlocal()), 'CREATED': datetime.datetime(2020, 6, 9, 13, 17, 56, 489000, tzinfo=tzlocal()), 'VALIDATING': datetime.datetime(2020, 6, 9, 13, 17, 56, 517000, tzinfo=tzlocal()), 'VALIDATED': datetime.datetime(2020, 6, 9, 13, 17, 57, 95000, tzinfo=tzlocal()), 'QUEUED': datetime.datetime(2020, 6, 9, 13, 17, 57, 271000, tzinfo=tzlocal()), 'RUNNING': datetime.datetime(2020, 6, 9, 13, 18, 36, 99000, tzinfo=tzlocal()), 'COMPLETED': datetime.datetime(2020, 6, 9, 13, 18, 43, 472000, tzinfo=tzlocal())}","{'1': 1001, '0': 23}"
5edf7e25f5c34c0013850ea2,ibmqx2,,,JobStatus.DONE,"{'CREATING': datetime.datetime(2020, 6, 9, 13, 18, 45, 214000, tzinfo=tzlocal()), 'CREATED': datetime.datetime(2020, 6, 9, 13, 18, 46, 556000, tzinfo=tzlocal()), 'VALIDATING': datetime.datetime(2020, 6, 9, 13, 18, 46, 604000, tzinfo=tzlocal()), 'VALIDATED': datetime.datetime(2020, 6, 9, 13, 18, 47, 170000, tzinfo=tzlocal()), 'QUEUED': datetime.datetime(2020, 6, 9, 13, 18, 47, 328000, tzinfo=tzlocal()), 'RUNNING': datetime.datetime(2020, 6, 9, 13, 18, 52, 123000, tzinfo=tzlocal()), 'COMPLETED': datetime.datetime(2020, 6, 9, 13, 18, 59, 401000, tzinfo=tzlocal())}","{'1': 994, '0': 30}"
5edf7e2aec0272001323f99e,ibmq_ourense,13:19:32.919811,4,JobStatus.QUEUED,,
5edf7e2ff5c34c0013850ea3,ibmq_burlington,,,JobStatus.DONE,"{'CREATING': datetime.datetime(2020, 6, 9, 13, 18, 55, 395000, tzinfo=tzlocal()), 'CREATED': datetime.datetime(2020, 6, 9, 13, 18, 56, 887000, tzinfo=tzlocal()), 'VALIDATING': datetime.datetime(2020, 6, 9, 13, 18, 56, 918000, tzinfo=tzlocal()), 'VALIDATED': datetime.datetime(2020, 6, 9, 13, 18, 57, 518000, tzinfo=tzlocal()), 'QUEUED': datetime.datetime(2020, 6, 9, 13, 18, 57, 833000, tzinfo=tzlocal()), 'RUNNING': datetime.datetime(2020, 6, 9, 13, 18, 58, 330000, tzinfo=tzlocal()), 'COMPLETED': datetime.datetime(2020, 6, 9, 13, 19, 9, 664000, tzinfo=tzlocal())}","{'1': 974, '0': 50}"
5edf7e33b0dede00154835f8,ibmq_essex,13:19:36.414625,5,JobStatus.QUEUED,,
5edf7e3653a7ae00130f26e2,ibmq_armonk,,,JobStatus.DONE,"{'CREATING': datetime.datetime(2020, 6, 9, 13, 19, 2, 823000, tzinfo=tzlocal()), 'CREATED': datetime.datetime(2020, 6, 9, 13, 19, 4, 346000, tzinfo=tzlocal()), 'VALIDATING': datetime.datetime(2020, 6, 9, 13, 19, 4, 381000, tzinfo=tzlocal()), 'VALIDATED': datetime.datetime(2020, 6, 9, 13, 19, 4, 898000, tzinfo=tzlocal()), 'QUEUED': datetime.datetime(2020, 6, 9, 13, 19, 5, 99000, tzinfo=tzlocal()), 'RUNNING': datetime.datetime(2020, 6, 9, 13, 19, 5, 355000, tzinfo=tzlocal()), 'COMPLETED': datetime.datetime(2020, 6, 9, 13, 19, 18, 465000, tzinfo=tzlocal())}","{'1': 968, '0': 56}"
5edf7e5db0dede00154835fe,ibmqx2,13:19:42.648955,,JobStatus.VALIDATING,,
5edf7e6786d5bb0014ec61f6,ibmq_burlington,13:19:51.660517,,JobStatus.VALIDATING,,
5edf7e6bec0272001323f9a1,ibmq_armonk,13:19:56.675613,,JobStatus.VALIDATING,,
5edf7d7ea47c8800121e1415,ibmq_16_melbourne,13:20:14.189919,1,JobStatus.QUEUED,,
