,backend,prop_quality,prop_name,prop_value,prop_time
1578,ibmqx2,best,cx_error,0.012240990092523829,2020-03-21 09:58:39+00:00
1579,ibmqx2,worst,cx_error,0.024217034193813852,2020-03-21 09:54:27+00:00
1580,ibmqx2,mean,cx_error,0.020151735571184246,2020-03-21 09:26:03+00:00
1581,ibmqx2,best,T1,58.37282816463452,2020-03-21 09:12:22+00:00
1582,ibmqx2,worst,T1,72.95056735103854,2020-03-21 09:12:22+00:00
1583,ibmqx2,mean,T1,65.20555881721295,2020-03-21 09:12:22+00:00
1584,ibmqx2,best,T2,38.782157446858896,2020-03-21 09:13:18+00:00
1585,ibmqx2,worst,T2,84.85162960051399,2020-03-21 09:13:56+00:00
1586,ibmqx2,mean,T2,63.16146707264054,2020-03-21 09:13:18+00:00
1587,ibmqx2,best,readout_error,0.01200000000000001,2020-03-21 09:12:11+00:00
1588,ibmqx2,worst,readout_error,0.03249999999999997,2020-03-21 09:12:11+00:00
1589,ibmqx2,mean,readout_error,0.02040000000000002,2020-03-21 09:12:11+00:00
1590,ibmqx2,best,id_error,0.0004913468773036898,2020-03-20 08:55:17+00:00
1591,ibmqx2,worst,id_error,0.001081982518172034,2020-03-20 08:49:34+00:00
1592,ibmqx2,mean,id_error,0.0006564386505561544,2020-03-20 08:49:34+00:00
1593,ibmqx2,best,cx_error,0.012612739667767714,2020-03-20 09:51:33+00:00
1594,ibmqx2,worst,cx_error,0.022075803607210592,2020-03-20 09:46:53+00:00
1595,ibmqx2,mean,cx_error,0.016570373907520666,2020-03-20 09:10:43+00:00
1596,ibmqx2,best,T1,59.32883344382974,2020-03-20 08:42:13+00:00
1597,ibmqx2,worst,T1,69.18610600254878,2020-03-20 08:42:13+00:00
1598,ibmqx2,mean,T1,63.97280082808271,2020-03-20 08:42:13+00:00
1599,ibmqx2,best,T2,37.46705632872846,2020-03-20 08:43:46+00:00
1600,ibmqx2,worst,T2,75.58095833662823,2020-03-20 08:46:03+00:00
1601,ibmqx2,mean,T2,59.701973017595165,2020-03-20 08:43:46+00:00
1602,ibmqx2,best,readout_error,0.010000000000000009,2020-03-20 08:40:27+00:00
1603,ibmqx2,worst,readout_error,0.02950000000000008,2020-03-20 08:40:27+00:00
1604,ibmqx2,mean,readout_error,0.020100000000000028,2020-03-20 08:40:27+00:00
1605,ibmqx2,best,id_error,0.0004646247733219253,2020-03-17 08:36:07+00:00
1606,ibmqx2,worst,id_error,0.0007431747495159069,2020-03-17 08:38:01+00:00
1607,ibmqx2,mean,id_error,0.0005672767956847708,2020-03-17 08:34:06+00:00
1608,ibmqx2,best,cx_error,0.012085310942451882,2020-03-17 08:46:40+00:00
1609,ibmqx2,worst,cx_error,0.01730457733105592,2020-03-17 08:58:07+00:00
1610,ibmqx2,mean,cx_error,0.015116944618752834,2020-03-17 08:46:40+00:00
1611,ibmqx2,best,T1,47.68052988377156,2020-03-17 08:29:41+00:00
1612,ibmqx2,worst,T1,65.72206352231456,2020-03-17 08:29:41+00:00
1613,ibmqx2,mean,T1,59.41710185005316,2020-03-17 08:29:41+00:00
1614,ibmqx2,best,T2,26.51847563909901,2020-03-17 08:30:39+00:00
1615,ibmqx2,worst,T2,76.81291960664751,2020-03-17 08:32:06+00:00
1616,ibmqx2,mean,T2,60.91199536646777,2020-03-17 08:30:39+00:00
1617,ibmqx2,best,readout_error,0.008000000000000007,2020-03-17 08:29:28+00:00
1618,ibmqx2,worst,readout_error,0.03500000000000003,2020-03-17 08:29:28+00:00
1619,ibmqx2,mean,readout_error,0.02310000000000001,2020-03-17 08:29:28+00:00
1620,ibmqx2,best,id_error,0.00046420738246728073,2020-03-16 08:21:22+00:00
1621,ibmqx2,worst,id_error,0.0008046202999551904,2020-03-16 08:22:36+00:00
1622,ibmqx2,mean,id_error,0.0006507210127851078,2020-03-16 08:21:22+00:00
1623,ibmqx2,best,cx_error,0.015650001968941868,2020-03-16 08:51:22+00:00
1624,ibmqx2,worst,cx_error,0.03967359706836879,2020-03-16 08:38:12+00:00
1625,ibmqx2,mean,cx_error,0.022561174318935756,2020-03-16 08:29:43+00:00
1626,ibmqx2,best,T1,31.84571031023008,2020-03-16 08:18:42+00:00
1627,ibmqx2,worst,T1,68.96204668903746,2020-03-16 08:18:42+00:00
1628,ibmqx2,mean,T1,51.67297479144425,2020-03-16 08:18:42+00:00
1629,ibmqx2,best,T2,28.746185491843235,2020-03-16 08:18:58+00:00
1630,ibmqx2,worst,T2,71.49227543520038,2020-03-16 08:19:53+00:00
1631,ibmqx2,mean,T2,52.3166273625291,2020-03-16 08:18:58+00:00
1632,ibmqx2,best,readout_error,0.012499999999999956,2020-03-16 08:18:29+00:00
1633,ibmqx2,worst,readout_error,0.033500000000000085,2020-03-16 08:18:29+00:00
1634,ibmqx2,mean,readout_error,0.020600000000000018,2020-03-16 08:18:29+00:00
1635,ibmqx2,best,id_error,0.00033946399734832776,2020-03-15 08:28:13+00:00
1636,ibmqx2,worst,id_error,0.0008695039993332209,2020-03-15 08:35:42+00:00
1637,ibmqx2,mean,id_error,0.0005899713696303581,2020-03-15 08:25:44+00:00
1638,ibmqx2,best,cx_error,0.01282587041069952,2020-03-15 08:48:07+00:00
1639,ibmqx2,worst,cx_error,0.025427469417502957,2020-03-15 09:00:48+00:00
1640,ibmqx2,mean,cx_error,0.01693327613609363,2020-03-15 08:43:53+00:00
1641,ibmqx2,best,T1,37.2538160280042,2020-03-15 08:23:00+00:00
1642,ibmqx2,worst,T1,61.189652298913245,2020-03-15 08:23:00+00:00
1643,ibmqx2,mean,T1,48.49369635271654,2020-03-15 08:23:00+00:00
1644,ibmqx2,best,T2,34.06326474609358,2020-03-15 08:23:29+00:00
1645,ibmqx2,worst,T2,84.69139299752453,2020-03-15 08:23:29+00:00
1646,ibmqx2,mean,T2,62.29964357070694,2020-03-15 08:23:29+00:00
1647,ibmqx2,best,readout_error,0.010499999999999954,2020-03-15 08:22:45+00:00
1648,ibmqx2,worst,readout_error,0.03200000000000003,2020-03-15 08:22:45+00:00
1649,ibmqx2,mean,readout_error,0.020500000000000008,2020-03-15 08:22:45+00:00
1650,ibmqx2,best,id_error,0.00034969081111234124,2020-03-14 08:23:57+00:00
1651,ibmqx2,worst,id_error,0.0016431695144981334,2020-03-14 08:26:30+00:00
1652,ibmqx2,mean,id_error,0.0007057329508802464,2020-03-14 08:22:41+00:00
1653,ibmqx2,best,cx_error,0.01245986175555383,2020-03-14 08:52:30+00:00
1654,ibmqx2,worst,cx_error,0.024049888476508574,2020-03-14 08:48:03+00:00
1655,ibmqx2,mean,cx_error,0.016561808593486677,2020-03-14 08:31:14+00:00
1656,ibmqx2,best,T1,35.206663275586855,2020-03-13 09:45:10+00:00
1657,ibmqx2,worst,T1,68.0130150311516,2020-03-14 08:19:51+00:00
1658,ibmqx2,mean,T1,54.078762965405154,2020-03-14 08:19:51+00:00
1659,ibmqx2,best,T2,24.49926313402036,2020-03-14 08:20:10+00:00
1660,ibmqx2,worst,T2,79.62805805078229,2020-03-14 08:21:46+00:00
1661,ibmqx2,mean,T2,57.702515691710005,2020-03-14 08:20:10+00:00
1662,ibmqx2,best,readout_error,0.007500000000000062,2020-03-14 08:19:36+00:00
1663,ibmqx2,worst,readout_error,0.04049999999999998,2020-03-14 08:19:36+00:00
1664,ibmqx2,mean,readout_error,0.019100000000000027,2020-03-14 08:19:36+00:00
1665,ibmqx2,best,id_error,0.0003922297496051145,2020-03-13 09:54:37+00:00
1666,ibmqx2,worst,id_error,0.0006939822120512642,2020-03-13 10:01:00+00:00
1667,ibmqx2,mean,id_error,0.0005394372665162695,2020-03-13 09:52:05+00:00
1668,ibmqx2,best,cx_error,0.013549516774576248,2020-03-13 10:22:06+00:00
1669,ibmqx2,worst,cx_error,0.024033417072964663,2020-03-13 10:42:32+00:00
1670,ibmqx2,mean,cx_error,0.01696589880927021,2020-03-13 10:11:40+00:00
1671,ibmqx2,best,T1,35.206663275586855,2020-03-13 09:45:10+00:00
1672,ibmqx2,worst,T1,68.88070276936593,2020-03-13 09:45:10+00:00
1673,ibmqx2,mean,T1,59.68097398431706,2020-03-13 09:45:10+00:00
1674,ibmqx2,best,T2,29.12135071915682,2020-03-13 09:45:28+00:00
1675,ibmqx2,worst,T2,79.59842277439499,2020-03-13 09:46:36+00:00
1676,ibmqx2,mean,T2,61.9677424687264,2020-03-13 09:45:28+00:00
1677,ibmqx2,best,readout_error,0.011500000000000066,2020-03-13 09:44:57+00:00
1678,ibmqx2,worst,readout_error,0.029000000000000026,2020-03-13 09:44:57+00:00
1679,ibmqx2,mean,readout_error,0.01980000000000004,2020-03-13 09:44:57+00:00
1680,ibmqx2,best,id_error,0.0005102495783906412,2020-03-12 08:27:49+00:00
1681,ibmqx2,worst,id_error,0.0008796804910366666,2020-03-12 08:24:03+00:00
1682,ibmqx2,mean,id_error,0.000656134798188346,2020-03-12 08:22:42+00:00
1683,ibmqx2,best,cx_error,0.01459468895583263,2020-03-12 08:52:28+00:00
1684,ibmqx2,worst,cx_error,0.034599232879861885,2020-03-12 08:39:40+00:00
1685,ibmqx2,mean,cx_error,0.02006587982384687,2020-03-12 08:31:16+00:00
1686,ibmqx2,best,T1,36.49727534047487,2020-03-12 08:20:21+00:00
1687,ibmqx2,worst,T1,69.74833868464557,2020-03-12 08:20:21+00:00
1688,ibmqx2,mean,T1,52.83685367596146,2020-03-12 08:20:21+00:00
1689,ibmqx2,best,T2,31.863350286871228,2020-03-12 08:20:39+00:00
1690,ibmqx2,worst,T2,73.9339510068383,2020-03-12 08:21:22+00:00
1691,ibmqx2,mean,T2,58.55332840573031,2020-03-12 08:20:39+00:00
1692,ibmqx2,best,readout_error,0.013500000000000068,2020-03-12 08:20:09+00:00
1693,ibmqx2,worst,readout_error,0.033500000000000085,2020-03-12 08:20:09+00:00
1694,ibmqx2,mean,readout_error,0.023400000000000042,2020-03-12 08:20:09+00:00
1695,ibmqx2,best,id_error,0.0003472159122823532,2020-03-11 08:26:11+00:00
1696,ibmqx2,worst,id_error,0.0008301952800186674,2020-03-11 08:24:56+00:00
1697,ibmqx2,mean,id_error,0.0005863220361573106,2020-03-11 08:23:42+00:00
1698,ibmqx2,best,cx_error,0.011113416476172533,2020-03-11 08:52:55+00:00
1699,ibmqx2,worst,cx_error,0.04328091029551026,2020-03-11 08:40:40+00:00
1700,ibmqx2,mean,cx_error,0.02019241370809464,2020-03-11 08:32:00+00:00
1701,ibmqx2,best,T1,42.303071994040856,2020-03-10 10:36:08+00:00
1702,ibmqx2,worst,T1,63.4777707339891,2020-03-11 08:20:59+00:00
1703,ibmqx2,mean,T1,55.702149663008456,2020-03-11 08:20:59+00:00
1704,ibmqx2,best,T2,23.586738961274367,2020-03-11 08:21:31+00:00
1705,ibmqx2,worst,T2,77.949338370451,2020-03-11 08:22:47+00:00
1706,ibmqx2,mean,T2,60.565147422712656,2020-03-11 08:21:31+00:00
1707,ibmqx2,best,readout_error,0.007500000000000062,2020-03-11 08:20:47+00:00
1708,ibmqx2,worst,readout_error,0.03550000000000009,2020-03-11 08:20:47+00:00
1709,ibmqx2,mean,readout_error,0.02040000000000004,2020-03-11 08:20:47+00:00
1710,ibmqx2,best,id_error,0.0003528821901854109,2020-03-10 10:41:02+00:00
1711,ibmqx2,worst,id_error,0.0010796147081105296,2020-03-10 10:39:49+00:00
1712,ibmqx2,mean,id_error,0.0007125505495668745,2020-03-10 10:38:35+00:00
1713,ibmqx2,best,cx_error,0.01199360232756111,2020-03-10 11:07:49+00:00
1714,ibmqx2,worst,cx_error,0.025443880126401752,2020-03-10 11:03:46+00:00
1715,ibmqx2,mean,cx_error,0.018910030914094298,2020-03-10 10:47:01+00:00
1716,ibmqx2,best,T1,42.303071994040856,2020-03-10 10:36:08+00:00
1717,ibmqx2,worst,T1,60.1516138367555,2020-03-10 10:36:08+00:00
1718,ibmqx2,mean,T1,51.07121775904371,2020-03-10 10:36:08+00:00
1719,ibmqx2,best,T2,28.230216270581888,2020-03-10 10:36:44+00:00
1720,ibmqx2,worst,T2,82.07468518260346,2020-03-10 10:37:44+00:00
1721,ibmqx2,mean,T2,54.17800317120125,2020-03-10 10:36:44+00:00
1722,ibmqx2,best,readout_error,0.013000000000000012,2020-03-10 10:35:59+00:00
1723,ibmqx2,worst,readout_error,0.03649999999999998,2020-03-10 10:35:59+00:00
1724,ibmqx2,mean,readout_error,0.023,2020-03-10 10:35:59+00:00
1725,ibmqx2,best,id_error,0.0006106312557148736,2020-03-09 09:01:21+00:00
1726,ibmqx2,worst,id_error,0.0007950396152795936,2020-03-09 09:00:05+00:00
1727,ibmqx2,mean,id_error,0.0007235535378903745,2020-03-09 08:55:36+00:00
1728,ibmqx2,best,cx_error,0.012800426357347683,2020-03-09 09:27:51+00:00
1729,ibmqx2,worst,cx_error,0.022025861984467737,2020-03-09 09:19:43+00:00
1730,ibmqx2,mean,cx_error,0.016748578086882907,2020-03-09 09:05:23+00:00
1731,ibmqx2,best,T1,48.99453577764045,2020-03-09 08:53:10+00:00
1732,ibmqx2,worst,T1,61.85222371113271,2020-03-09 08:53:10+00:00
1733,ibmqx2,mean,T1,54.182823524125524,2020-03-09 08:53:10+00:00
1734,ibmqx2,best,T2,30.079894851118702,2020-03-09 08:53:48+00:00
1735,ibmqx2,worst,T2,66.98038576538485,2020-03-09 08:53:48+00:00
1736,ibmqx2,mean,T2,51.4621492754754,2020-03-09 08:53:48+00:00
1737,ibmqx2,best,readout_error,0.012499999999999956,2020-03-09 08:52:55+00:00
1738,ibmqx2,worst,readout_error,0.024499999999999966,2020-03-09 08:52:55+00:00
1739,ibmqx2,mean,readout_error,0.019099999999999985,2020-03-09 08:52:55+00:00
1740,ibmqx2,best,id_error,0.00030435370153942095,2020-03-08 08:30:36+00:00
1741,ibmqx2,worst,id_error,0.0013468309266622875,2020-03-08 08:32:31+00:00
1742,ibmqx2,mean,id_error,0.0006919109209055391,2020-03-08 08:28:06+00:00
1743,ibmqx2,best,cx_error,0.012776547271998007,2020-03-08 09:00:40+00:00
1744,ibmqx2,worst,cx_error,0.031107478903236147,2020-03-08 08:56:14+00:00
1745,ibmqx2,mean,cx_error,0.019784770989360285,2020-03-08 08:37:08+00:00
1746,ibmqx2,best,T1,42.712172995970924,2020-03-07 10:01:06+00:00
1747,ibmqx2,worst,T1,62.609504655098284,2020-03-08 08:25:20+00:00
1748,ibmqx2,mean,T1,53.50967111219825,2020-03-08 08:25:20+00:00
1749,ibmqx2,best,T2,20.427969934169422,2020-03-08 08:26:08+00:00
1750,ibmqx2,worst,T2,77.93580544541165,2020-03-08 08:27:03+00:00
1751,ibmqx2,mean,T2,55.931573605704514,2020-03-08 08:26:08+00:00
1752,ibmqx2,best,readout_error,0.013500000000000068,2020-03-08 08:25:08+00:00
1753,ibmqx2,worst,readout_error,0.03649999999999998,2020-03-08 08:25:08+00:00
1754,ibmqx2,mean,readout_error,0.020200000000000017,2020-03-08 08:25:08+00:00
1755,ibmqx2,best,id_error,0.0004079642740338696,2020-03-07 10:12:13+00:00
1756,ibmqx2,worst,id_error,0.0019902934551681135,2020-03-07 10:15:46+00:00
1757,ibmqx2,mean,id_error,0.000829844097836001,2020-03-07 10:08:52+00:00
1758,ibmqx2,best,cx_error,0.011743442662515896,2020-03-07 11:02:51+00:00
1759,ibmqx2,worst,cx_error,0.04333697450636537,2020-03-07 10:54:07+00:00
1760,ibmqx2,mean,cx_error,0.025543182326754038,2020-03-07 10:26:08+00:00
1761,ibmqx2,best,T1,42.712172995970924,2020-03-07 10:01:06+00:00
1762,ibmqx2,worst,T1,67.44373251596592,2020-03-07 10:01:06+00:00
1763,ibmqx2,mean,T1,54.222460004421656,2020-03-07 10:01:06+00:00
1764,ibmqx2,best,T2,22.36623697365976,2020-03-07 10:03:44+00:00
1765,ibmqx2,worst,T2,70.62089117259514,2020-03-07 10:04:37+00:00
1766,ibmqx2,mean,T2,58.91805949672157,2020-03-07 10:03:44+00:00
1767,ibmqx2,best,readout_error,0.014499999999999957,2020-03-07 10:00:16+00:00
1768,ibmqx2,worst,readout_error,0.034499999999999975,2020-03-07 10:00:16+00:00
1769,ibmqx2,mean,readout_error,0.020399999999999995,2020-03-07 10:00:16+00:00
1770,ibmqx2,best,id_error,0.00044698067536513,2020-03-06 09:25:26+00:00
1771,ibmqx2,worst,id_error,0.000781748663239513,2020-03-06 09:22:55+00:00
1772,ibmqx2,mean,id_error,0.0005615736963236536,2020-03-06 09:22:55+00:00
1773,ibmqx2,best,cx_error,0.012250874864574546,2020-03-06 09:51:57+00:00
1774,ibmqx2,worst,cx_error,0.01673717614829734,2020-03-06 09:43:36+00:00
1775,ibmqx2,mean,cx_error,0.015236187785243738,2020-03-06 09:31:10+00:00
1776,ibmqx2,best,T1,46.98786589862381,2020-03-06 09:20:03+00:00
1777,ibmqx2,worst,T1,66.07043886441478,2020-03-06 09:20:03+00:00
1778,ibmqx2,mean,T1,57.937312679781556,2020-03-06 09:20:03+00:00
1779,ibmqx2,best,T2,30.413492000950267,2020-03-06 09:20:23+00:00
1780,ibmqx2,worst,T2,71.06198879299038,2020-03-06 09:22:02+00:00
1781,ibmqx2,mean,T2,55.091531793353376,2020-03-06 09:20:23+00:00
1782,ibmqx2,best,readout_error,0.01550000000000007,2020-03-06 09:19:51+00:00
1783,ibmqx2,worst,readout_error,0.03200000000000003,2020-03-06 09:19:51+00:00
1784,ibmqx2,mean,readout_error,0.020600000000000018,2020-03-06 09:19:51+00:00
1785,ibmqx2,best,id_error,0.0004205317991173219,2020-03-05 11:40:50+00:00
1786,ibmqx2,worst,id_error,0.0010555771622473916,2020-03-05 11:37:53+00:00
1787,ibmqx2,mean,id_error,0.0006206903793224558,2020-03-05 11:37:53+00:00
1788,ibmqx2,best,cx_error,0.011856829082222325,2020-03-05 12:09:03+00:00
1789,ibmqx2,worst,cx_error,0.02144125776097139,2020-03-05 11:51:27+00:00
1790,ibmqx2,mean,cx_error,0.016912355447394375,2020-03-05 11:47:20+00:00
1791,ibmqx2,best,T1,45.32355687726961,2020-03-05 11:35:40+00:00
1792,ibmqx2,worst,T1,51.786797960970134,2020-03-05 11:35:40+00:00
1793,ibmqx2,mean,T1,48.33904347321662,2020-03-05 11:35:40+00:00
1794,ibmqx2,best,T2,38.09847592148123,2020-03-05 11:36:06+00:00
1795,ibmqx2,worst,T2,63.63049424834721,2020-03-05 11:36:48+00:00
1796,ibmqx2,mean,T2,48.474440874628854,2020-03-05 11:36:06+00:00
1797,ibmqx2,best,readout_error,0.01550000000000007,2020-03-05 11:35:28+00:00
1798,ibmqx2,worst,readout_error,0.02849999999999997,2020-03-05 11:35:28+00:00
1799,ibmqx2,mean,readout_error,0.02080000000000002,2020-03-05 11:35:28+00:00
1800,ibmqx2,best,id_error,0.0003712160459635705,2020-03-04 13:10:19+00:00
1801,ibmqx2,worst,id_error,0.000583012002510863,2020-03-04 13:02:01+00:00
1802,ibmqx2,mean,id_error,0.0004804374206064996,2020-03-04 13:00:06+00:00
1803,ibmqx2,best,cx_error,0.012796638428270862,2020-03-04 13:32:34+00:00
1804,ibmqx2,worst,cx_error,0.019390036611165007,2020-03-04 14:23:18+00:00
1805,ibmqx2,mean,cx_error,0.01543707749600442,2020-03-04 13:32:34+00:00
1806,ibmqx2,best,T1,45.74524793267826,2020-03-04 12:42:47+00:00
1807,ibmqx2,worst,T1,63.152235868588384,2020-03-04 12:42:47+00:00
1808,ibmqx2,mean,T1,55.44203585717192,2020-03-04 12:42:47+00:00
1809,ibmqx2,best,T2,33.948814588426,2020-03-04 12:43:03+00:00
1810,ibmqx2,worst,T2,72.8143731864623,2020-03-04 12:59:04+00:00
1811,ibmqx2,mean,T2,57.488270341171564,2020-03-04 12:43:03+00:00
1812,ibmqx2,best,readout_error,0.011500000000000066,2020-03-04 12:35:29+00:00
1813,ibmqx2,worst,readout_error,0.02750000000000008,2020-03-04 12:35:29+00:00
1814,ibmqx2,mean,readout_error,0.01880000000000004,2020-03-04 12:35:29+00:00
1815,ibmqx2,best,id_error,0.00046245651869712326,2020-03-03 14:05:33+00:00
1816,ibmqx2,worst,id_error,0.0008093509921254252,2020-03-03 13:57:15+00:00
1817,ibmqx2,mean,id_error,0.0005916509728239258,2020-03-03 13:46:20+00:00
1818,ibmqx2,best,cx_error,0.012524917700998534,2020-03-03 14:32:17+00:00
1819,ibmqx2,worst,cx_error,0.019328018340241226,2020-03-03 14:47:52+00:00
1820,ibmqx2,mean,cx_error,0.01687230150612742,2020-03-03 14:32:17+00:00
1821,ibmqx2,best,T1,45.55212345320277,2020-03-03 13:21:21+00:00
1822,ibmqx2,worst,T1,62.489391974123535,2020-03-03 13:21:21+00:00
1823,ibmqx2,mean,T1,53.595198230753624,2020-03-03 13:21:21+00:00
1824,ibmqx2,best,T2,32.45493210441724,2020-03-03 13:28:42+00:00
1825,ibmqx2,worst,T2,75.83366055583136,2020-03-03 13:45:25+00:00
1826,ibmqx2,mean,T2,59.763973219569834,2020-03-03 13:28:42+00:00
1827,ibmqx2,best,readout_error,0.010000000000000009,2020-03-03 13:13:31+00:00
1828,ibmqx2,worst,readout_error,0.021500000000000075,2020-03-03 13:13:31+00:00
1829,ibmqx2,mean,readout_error,0.017900000000000027,2020-03-03 13:13:31+00:00
1830,ibmqx2,best,id_error,0.00040860563410934385,2020-03-02 09:36:11+00:00
1831,ibmqx2,worst,id_error,0.000687293559639052,2020-03-02 09:37:49+00:00
1832,ibmqx2,mean,id_error,0.0004901800615081496,2020-03-02 09:33:26+00:00
1833,ibmqx2,best,cx_error,0.010915363337385547,2020-03-02 10:05:37+00:00
1834,ibmqx2,worst,cx_error,0.017716068880663738,2020-03-02 09:52:07+00:00
1835,ibmqx2,mean,cx_error,0.014494526068124272,2020-03-02 09:42:55+00:00
1836,ibmqx2,best,T1,51.50400261095381,2020-03-02 09:26:04+00:00
1837,ibmqx2,worst,T1,66.45311189823356,2020-03-02 09:26:04+00:00
1838,ibmqx2,mean,T1,59.85824473395975,2020-03-02 09:26:04+00:00
1839,ibmqx2,best,T2,36.308835026478576,2020-03-02 09:26:33+00:00
1840,ibmqx2,worst,T2,69.16998068640385,2020-03-02 09:26:33+00:00
1841,ibmqx2,mean,T2,56.94062272115815,2020-03-02 09:26:33+00:00
1842,ibmqx2,best,readout_error,0.0050000000000000044,2020-03-02 09:25:32+00:00
1843,ibmqx2,worst,readout_error,0.02400000000000002,2020-03-02 09:25:32+00:00
1844,ibmqx2,mean,readout_error,0.016900000000000005,2020-03-02 09:25:32+00:00
1845,ibmqx2,best,id_error,0.00038505465997196013,2020-03-01 09:33:18+00:00
1846,ibmqx2,worst,id_error,0.002440437427956158,2020-03-01 09:37:25+00:00
1847,ibmqx2,mean,id_error,0.000878710163774553,2020-03-01 09:31:28+00:00
1848,ibmqx2,best,cx_error,0.011684683249202354,2020-03-01 09:41:40+00:00
1849,ibmqx2,worst,cx_error,0.0354252478989984,2020-03-01 10:01:14+00:00
1850,ibmqx2,mean,cx_error,0.02215661402783409,2020-03-01 09:41:40+00:00
1851,ibmqx2,best,T1,38.726872178298514,2020-02-29 10:31:45+00:00
1852,ibmqx2,worst,T1,57.663645466158165,2020-02-29 10:31:45+00:00
1853,ibmqx2,mean,T1,51.108777185189574,2020-03-01 09:27:12+00:00
1854,ibmqx2,best,T2,34.464100124095495,2020-03-01 09:28:48+00:00
1855,ibmqx2,worst,T2,71.32831665053999,2020-03-01 09:29:34+00:00
1856,ibmqx2,mean,T2,59.02031132483826,2020-03-01 09:28:48+00:00
1857,ibmqx2,best,readout_error,0.01200000000000001,2020-03-01 09:26:48+00:00
1858,ibmqx2,worst,readout_error,0.06099999999999994,2020-03-01 09:26:48+00:00
1859,ibmqx2,mean,readout_error,0.02849999999999999,2020-03-01 09:26:48+00:00
1860,ibmqx2,best,id_error,0.0005047688649623546,2020-02-29 10:47:39+00:00
1861,ibmqx2,worst,id_error,0.0008352912276557648,2020-02-29 10:49:02+00:00
1862,ibmqx2,mean,id_error,0.0006053257406102163,2020-02-29 10:45:50+00:00
1863,ibmqx2,best,cx_error,0.01302927069717777,2020-02-29 11:07:12+00:00
1864,ibmqx2,worst,cx_error,0.025642690097548576,2020-02-29 11:42:49+00:00
1865,ibmqx2,mean,cx_error,0.020192674027456187,2020-02-29 11:07:12+00:00
1866,ibmqx2,best,T1,38.726872178298514,2020-02-29 10:31:45+00:00
1867,ibmqx2,worst,T1,57.663645466158165,2020-02-29 10:31:45+00:00
1868,ibmqx2,mean,T1,51.01429127656838,2020-02-29 10:31:45+00:00
1869,ibmqx2,best,T2,32.38711276350031,2020-02-29 10:43:00+00:00
1870,ibmqx2,worst,T2,65.63878019701252,2020-02-29 10:43:50+00:00
1871,ibmqx2,mean,T2,50.736395838850726,2020-02-29 10:43:00+00:00
1872,ibmqx2,best,readout_error,0.01100000000000001,2020-02-29 10:31:24+00:00
1873,ibmqx2,worst,readout_error,0.026000000000000023,2020-02-29 10:31:24+00:00
1874,ibmqx2,mean,readout_error,0.021875000000000033,2020-02-29 10:31:24+00:00
1875,ibmqx2,best,id_error,0.0004329377911373998,2020-02-28 10:06:50+00:00
1876,ibmqx2,worst,id_error,0.0010282782959752717,2020-02-28 10:12:50+00:00
1877,ibmqx2,mean,id_error,0.000721789789082399,2020-02-28 10:06:50+00:00
1878,ibmqx2,best,cx_error,0.017184398426996705,2020-02-28 10:16:28+00:00
1879,ibmqx2,worst,cx_error,0.031188626866818364,2020-02-28 10:26:31+00:00
1880,ibmqx2,mean,cx_error,0.019882196574135966,2020-02-28 10:16:28+00:00
1881,ibmqx2,best,T1,41.468143083682634,2020-02-28 10:02:53+00:00
1882,ibmqx2,worst,T1,60.017383032170535,2020-02-27 09:21:49+00:00
1883,ibmqx2,mean,T1,53.50360799300488,2020-02-28 10:02:53+00:00
1884,ibmqx2,best,T2,35.62675315120762,2020-02-28 10:03:59+00:00
1885,ibmqx2,worst,T2,73.08254323450514,2020-02-28 10:05:33+00:00
1886,ibmqx2,mean,T2,55.11817046820363,2020-02-28 10:03:59+00:00
1887,ibmqx2,best,readout_error,0.0050000000000000044,2020-02-28 10:02:05+00:00
1888,ibmqx2,worst,readout_error,0.030000000000000027,2020-02-28 10:02:05+00:00
1889,ibmqx2,mean,readout_error,0.01912500000000003,2020-02-28 10:02:05+00:00
1890,ibmqx2,best,id_error,0.0004751287520775767,2020-02-27 16:50:18+00:00
1891,ibmqx2,worst,id_error,0.0007705921481855661,2020-02-27 16:49:03+00:00
1892,ibmqx2,mean,id_error,0.0006216412159478933,2020-02-27 16:37:28+00:00
1893,ibmqx2,best,cx_error,0.012915898677777121,2020-02-27 18:29:23+00:00
1894,ibmqx2,worst,cx_error,0.020309547127128957,2020-02-27 19:55:24+00:00
1895,ibmqx2,mean,cx_error,0.01693214533461986,2020-02-27 17:49:54+00:00
1896,ibmqx2,best,T1,44.000413397009225,2020-02-27 16:23:18+00:00
1897,ibmqx2,worst,T1,60.017383032170535,2020-02-27 09:21:49+00:00
1898,ibmqx2,mean,T1,50.9123245168161,2020-02-27 16:23:18+00:00
1899,ibmqx2,best,T2,34.090995159846756,2020-02-27 16:24:12+00:00
1900,ibmqx2,worst,T2,75.19418111712635,2020-02-27 16:26:10+00:00
1901,ibmqx2,mean,T2,52.62966996461448,2020-02-27 16:24:12+00:00
1902,ibmqx2,best,readout_error,0.008000000000000007,2020-02-27 16:22:22+00:00
1903,ibmqx2,worst,readout_error,0.02950000000000008,2020-02-27 16:22:22+00:00
1904,ibmqx2,mean,readout_error,0.02260000000000002,2020-02-27 16:22:22+00:00
1905,ibmqx2,best,id_error,0.00041872106035737333,2020-02-26 09:28:49+00:00
1906,ibmqx2,worst,id_error,0.0009044434813544783,2020-02-26 09:34:42+00:00
