backend,qubit,datetime,name,units,value,log_datetime
ibmq_16_melbourne,2,2020-06-23T06:25:05+00:00,prob_meas0_prep1,,0.030000000000000027,2020-06-23T10:04:48.511272
ibmq_16_melbourne,2,2020-06-23T06:25:05+00:00,prob_meas1_prep0,,0.006,2020-06-23T10:04:48.511272
ibmq_16_melbourne,2,2020-06-23T08:28:10+00:00,id_length,ns,53.33333333333333,2020-06-23T10:04:48.511272
ibmq_16_melbourne,3,2020-06-23T06:26:14+00:00,T1,탎,84.31459473346351,2020-06-23T10:04:48.511272
ibmq_16_melbourne,3,2020-06-23T06:28:38+00:00,T2,탎,65.21816762436566,2020-06-23T10:04:48.511272
ibmq_16_melbourne,3,2020-06-23T08:28:10+00:00,frequency,GHz,4.896090321262425,2020-06-23T10:04:48.511272
ibmq_16_melbourne,3,2020-06-23T06:25:05+00:00,readout_error,,0.05049999999999999,2020-06-23T10:04:48.511272
ibmq_16_melbourne,3,2020-06-23T06:25:05+00:00,prob_meas0_prep1,,0.08999999999999997,2020-06-23T10:04:48.511272
ibmq_16_melbourne,3,2020-06-23T06:25:05+00:00,prob_meas1_prep0,,0.011,2020-06-23T10:04:48.511272
ibmq_16_melbourne,3,2020-06-23T08:28:10+00:00,id_length,ns,53.33333333333333,2020-06-23T10:04:48.511272
ibmq_16_melbourne,4,2020-06-23T06:26:14+00:00,T1,탎,50.14526013167853,2020-06-23T10:04:48.511272
ibmq_16_melbourne,4,2020-06-23T06:27:28+00:00,T2,탎,27.20305930887874,2020-06-23T10:04:48.511272
ibmq_16_melbourne,4,2020-06-23T08:28:10+00:00,frequency,GHz,5.026232729338548,2020-06-23T10:04:48.511272
ibmq_16_melbourne,4,2020-06-23T06:25:05+00:00,readout_error,,0.1775,2020-06-23T10:04:48.511272
ibmq_16_melbourne,4,2020-06-23T06:25:05+00:00,prob_meas0_prep1,,0.28300000000000003,2020-06-23T10:04:48.511272
ibmq_16_melbourne,4,2020-06-23T06:25:05+00:00,prob_meas1_prep0,,0.072,2020-06-23T10:04:48.511272
ibmq_16_melbourne,4,2020-06-23T08:28:10+00:00,id_length,ns,53.33333333333333,2020-06-23T10:04:48.511272
ibmq_16_melbourne,5,2020-06-23T06:26:14+00:00,T1,탎,19.054420699050215,2020-06-23T10:04:48.511272
ibmq_16_melbourne,5,2020-06-23T06:28:38+00:00,T2,탎,34.40393561181754,2020-06-23T10:04:48.511272
ibmq_16_melbourne,5,2020-06-23T08:28:10+00:00,frequency,GHz,5.066777935144247,2020-06-23T10:04:48.511272
ibmq_16_melbourne,5,2020-06-23T06:25:05+00:00,readout_error,,0.08450000000000002,2020-06-23T10:04:48.511272
ibmq_16_melbourne,5,2020-06-23T06:25:05+00:00,prob_meas0_prep1,,0.15100000000000002,2020-06-23T10:04:48.511272
ibmq_16_melbourne,5,2020-06-23T06:25:05+00:00,prob_meas1_prep0,,0.018,2020-06-23T10:04:48.511272
ibmq_16_melbourne,5,2020-06-23T08:28:10+00:00,id_length,ns,142.22222222222223,2020-06-23T10:04:48.511272
ibmq_16_melbourne,6,2020-06-23T06:26:14+00:00,T1,탎,81.6711242735759,2020-06-23T10:04:48.511272
ibmq_16_melbourne,6,2020-06-23T06:27:28+00:00,T2,탎,81.25752614642322,2020-06-23T10:04:48.511272
ibmq_16_melbourne,6,2020-06-23T08:28:10+00:00,frequency,GHz,4.924050591981585,2020-06-23T10:04:48.511272
ibmq_16_melbourne,6,2020-06-23T06:25:05+00:00,readout_error,,0.12050000000000005,2020-06-23T10:04:48.511272
ibmq_16_melbourne,6,2020-06-23T06:25:05+00:00,prob_meas0_prep1,,0.13,2020-06-23T10:04:48.511272
ibmq_16_melbourne,6,2020-06-23T06:25:05+00:00,prob_meas1_prep0,,0.111,2020-06-23T10:04:48.511272
ibmq_16_melbourne,6,2020-06-23T08:28:10+00:00,id_length,ns,142.22222222222223,2020-06-23T10:04:48.511272
ibmq_16_melbourne,7,2020-06-23T06:26:14+00:00,T1,탎,39.00503286502823,2020-06-23T10:04:48.511272
ibmq_16_melbourne,7,2020-06-23T06:27:28+00:00,T2,탎,77.58042016691695,2020-06-23T10:04:48.511272
ibmq_16_melbourne,7,2020-06-23T08:28:10+00:00,frequency,GHz,4.97450575513629,2020-06-23T10:04:48.511272
ibmq_16_melbourne,7,2020-06-23T06:25:05+00:00,readout_error,,0.0645,2020-06-23T10:04:48.511272
ibmq_16_melbourne,7,2020-06-23T06:25:05+00:00,prob_meas0_prep1,,0.10799999999999998,2020-06-23T10:04:48.511272
ibmq_16_melbourne,7,2020-06-23T06:25:05+00:00,prob_meas1_prep0,,0.021,2020-06-23T10:04:48.511272
ibmq_16_melbourne,7,2020-06-23T08:28:10+00:00,id_length,ns,142.22222222222223,2020-06-23T10:04:48.511272
ibmq_16_melbourne,8,2020-06-23T06:26:14+00:00,T1,탎,40.050921898273494,2020-06-23T10:04:48.511272
ibmq_16_melbourne,8,2020-06-23T06:28:38+00:00,T2,탎,72.58012280050006,2020-06-23T10:04:48.511272
