0.618985,0,0,0,0,0,0,0,,evals:,0.618985,,evecs ( in order),1,0,0,0,0,0,0,0
0,0.866578,0,0,0,0,0,0,,,1.795055,,,0,0,0,0,0,1,0,0
0,0,1.795055,0,0,0,0,0,,,0.122766,,,0,1,0,0,0,0,0,0
0,0,0,0.309492,0,0,0,0,,,1.053304,,,0,0,0,0,-1,0,0,0
0,0,0,0,0.866578,-0.372678,0,0,,,0.309492,,,0,0,0,0,0,0,0.447956,0.894056
0,0,0,0,-0.372678,0.309492,0,0,,,0.866578,,,0,0,0,0,0,0,0.894056,-0.447956
0,0,0,0,0,0,0.866578,-0.372678,,,0.122766,,,0,0,-0.447956,0.894056,0,0,0,0
0,0,0,0,0,0,-0.372678,0.309492,,,1.053304,,,0,0,-0.894056,-0.447956,0,0,0,0
