5.83E-01,-2.93E-03,-8.39E-03,8.26E-03,-8.08E-02,1.39E-03,3.90E-03,-2.59E-03,,evecs,1.78E+00,,evals,-6.83E-03,1.41E-01,4.97E-02,-9.84E-01,4.00E-02,-4.49E-02,7.02E-02,-1.16E-02
-2.93E-03,8.14E-01,2.10E-02,6.22E-04,-1.76E-02,1.45E-02,3.25E-03,-1.33E-02,,,1.07E+00,,,2.23E-02,7.30E-02,6.81E-02,-2.71E-02,-9.94E-01,-2.06E-04,-2.32E-03,1.70E-02
-8.39E-03,2.10E-02,1.78E+00,1.86E-03,-6.53E-04,7.46E-03,9.26E-04,-3.12E-02,,,1.01E+00,,,9.99E-01,2.45E-04,-2.09E-02,-7.23E-03,2.15E-02,-1.25E-04,7.68E-04,1.70E-02
8.26E-03,6.22E-04,1.86E-03,2.91E-01,-2.52E-03,-2.28E-02,-1.69E-02,1.90E-02,,,5.74E-01,,,7.24E-04,-7.17E-04,-3.40E-02,-3.99E-02,-3.30E-03,9.90E-01,8.71E-02,-9.39E-02
-8.08E-02,-1.76E-02,-6.53E-04,-2.52E-03,8.49E-01,-3.88E-01,5.80E-04,-3.23E-02,,,8.11E-01,,,-2.08E-03,-8.53E-01,-2.07E-01,-9.95E-02,-7.67E-02,-5.98E-02,4.51E-01,-8.65E-02
1.39E-03,1.45E-02,7.46E-03,-2.28E-02,-3.88E-01,2.97E-01,-4.93E-03,2.88E-03,,,2.93E-01,,,5.71E-03,4.34E-01,1.08E-01,1.36E-01,2.98E-02,-8.68E-02,8.49E-01,-2.28E-01
3.90E-03,3.25E-03,9.26E-04,-1.69E-02,5.80E-04,-4.93E-03,8.32E-01,-3.51E-01,,,8.94E-02,,,9.79E-03,-2.06E-01,8.67E-01,1.65E-02,5.12E-02,6.15E-02,1.13E-01,4.32E-01
-2.59E-03,-1.33E-02,-3.12E-02,1.90E-02,-3.23E-02,2.88E-03,-3.51E-01,3.14E-01,,,1.38E-01,,,-2.38E-02,1.32E-01,-4.31E-01,7.40E-04,-6.12E-03,4.75E-02,2.24E-01,8.63E-01
